"Order ID",Date,Product,"Country Code",UnitCost,UnitPrice,SalesQuantity,TotalCost,TotalPrice,TotalProfit,Year,Month,category
234,21/08/2016,"Chocolate Chip Muffin (Toulouse)",FRA,0.63,3.17,108,68.47,342.36,273.89,2016,August,pastries
235,22/08/2016,"Apple Juice (Odense)",DNK,0.35,1.73,451,156.05,780.23,624.18,2016,August,beverages
236,23/08/2016,"Still Water (Dublin)",IRL,0.68,3.39,192,130.18,650.88,520.7,2016,August,beverages
237,24/08/2016,"Orange Juice (Portland)",USA,0.64,3.19,154,98.25,491.26,393.01,2016,August,beverages
238,25/08/2016,"Yoghurt (KrakÃ³w)",POL,0.69,3.46,444,307.25,1536.24,1228.99,2016,August,food
239,26/08/2016,"Toast (Brussels)",BEL,0.95,4.74,420,398.16,1990.8,1592.64,2016,August,food
240,27/08/2016,"Chocolate Twist (Albuquerque)",USA,0.99,4.93,478,471.31,2356.54,1885.23,2016,August,pastries
241,28/08/2016,"Blueberry Muffin (Hamburg)",DEU,0.35,1.75,447,156.45,782.25,625.8,2016,August,pastries
242,29/08/2016,"Chicken Fajita Wrap (Vancouver)",CAN,0.64,3.21,449,288.26,1441.29,1153.03,2016,August,food
243,30/08/2016,"Lemon & Ginger Tea (Berlin)",DEU,0.66,3.3,113,74.58,372.9,298.32,2016,August,beverages
244,31/08/2016,"Still Water (Dublin)",IRL,0.49,2.45,326,159.74,798.7,638.96,2016,August,beverages
245,01/09/2016,"Yoghurt (Austin)",USA,0.47,2.33,189,88.07,440.37,352.3,2016,September,food
246,02/09/2016,"BLT Sandwich (Stuttgart)",DEU,0.83,4.17,400,333.6,1668,1334.4,2016,September,food
247,03/09/2016,"Tomato Juice (Glasgow)",GBR,0.94,4.7,272,255.68,1278.4,1022.72,2016,September,beverages
248,04/09/2016,"Yoghurt (San Diego)",USA,0.85,4.23,402,340.09,1700.46,1360.37,2016,September,food
249,05/09/2016,"Yoghurt (Boston)",USA,0.38,1.91,390,148.98,744.9,595.92,2016,September,food
250,06/09/2016,"Orange Juice (Cardiff)",GBR,0.45,2.26,156,70.51,352.56,282.05,2016,September,beverages
251,07/09/2016,"Almond Croissant (Potsdam)",DEU,0.76,3.79,178,134.92,674.62,539.7,2016,September,pastries
252,08/09/2016,"BLT Sandwich (Stockholm)",SWE,0.63,3.16,245,154.84,774.2,619.36,2016,September,food
253,09/09/2016,"Chicken Fajita Wrap (Dublin)",IRL,0.65,3.24,162,104.98,524.88,419.9,2016,September,food
254,10/09/2016,"Porridge (Manchester)",GBR,0.6,3.02,319,192.68,963.38,770.7,2016,September,food
255,11/09/2016,"Peach Juice (Munich)",DEU,0.32,1.59,285,90.63,453.15,362.52,2016,September,beverages
256,12/09/2016,"Chocolate Twist (Portland)",USA,1.01,5.04,285,287.28,1436.4,1149.12,2016,September,pastries
257,13/09/2016,"Chocolate Chip Muffin (Copenhagan)",DNK,0.86,4.29,420,360.36,1801.8,1441.44,2016,September,pastries
258,14/09/2016,"Green Tea (Salzburg)",AUT,0.99,4.94,285,281.58,1407.9,1126.32,2016,September,beverages
259,15/09/2016,"Butter Croissant (Graz)",AUT,0.77,3.86,312,240.86,1204.32,963.46,2016,September,pastries
260,16/09/2016,"Still Water (GdaÅ„sk)",POL,0.68,3.41,465,317.13,1585.65,1268.52,2016,September,beverages
261,17/09/2016,"Ham & Cheese Toastie (Portland)",USA,0.8,3.98,142,113.03,565.16,452.13,2016,September,food
262,18/09/2016,"Ham & Cheese Toastie (Graz)",AUT,0.97,4.85,190,184.3,921.5,737.2,2016,September,food
263,19/09/2016,"Butter Croissant (Cardiff)",GBR,0.66,3.29,488,321.1,1605.52,1284.42,2016,September,pastries
264,20/09/2016,"Tuna Melt Panini (Austin)",USA,0.31,1.56,147,45.86,229.32,183.46,2016,September,food
265,21/09/2016,"Blueberry Muffin (Graz)",AUT,1.08,5.38,352,378.75,1893.76,1515.01,2016,September,pastries
266,22/09/2016,"Orange Juice (Katowice)",POL,0.74,3.69,212,156.46,782.28,625.82,2016,September,beverages
267,23/09/2016,"Butter Croissant (Galway)",IRL,0.37,1.87,187,69.94,349.69,279.75,2016,September,pastries
268,24/09/2016,"Still Water (San Diego)",USA,1.02,5.12,345,353.28,1766.4,1413.12,2016,September,beverages
269,25/09/2016,"Tuna Melt Panini (Copenhagan)",DNK,0.65,3.25,211,137.15,685.75,548.6,2016,September,food
270,26/09/2016,"Granola Bar (Madison)",USA,0.87,4.33,247,213.9,1069.51,855.61,2016,September,food
271,27/09/2016,"Ham & Cheese Toastie (Vancouver)",CAN,1.02,5.09,484,492.71,2463.56,1970.85,2016,September,food
272,28/09/2016,"Butter Croissant (Albuquerque)",USA,0.47,2.35,464,218.08,1090.4,872.32,2016,September,pastries
273,29/09/2016,"Cheese & Pickle Sandwich (Birmingham)",GBR,0.32,1.62,308,99.79,498.96,399.17,2016,September,food
274,30/09/2016,"Chocolate Twist (Dublin)",IRL,0.98,4.88,440,429.44,2147.2,1717.76,2016,September,pastries
275,01/10/2016,"Chicken Salad Sandwich (Toronto)",CAN,0.53,2.63,211,110.99,554.93,443.94,2016,October,food
276,02/10/2016,"Chicken Salad Sandwich (Copenhagan)",DNK,0.47,2.34,384,179.71,898.56,718.85,2016,October,food
277,03/10/2016,"Porridge (Madison)",USA,0.9,4.48,344,308.22,1541.12,1232.9,2016,October,food
278,04/10/2016,"Orange Juice (Hamilton)",NZL,0.47,2.34,216,101.09,505.44,404.35,2016,October,beverages
279,05/10/2016,"Chocolate Chip Muffin (Vancouver)",CAN,0.47,2.33,369,171.95,859.77,687.82,2016,October,pastries
280,06/10/2016,"Fruit Box (Austin)",USA,1.03,5.15,150,154.5,772.5,618,2016,October,food
281,07/10/2016,"Green Tea (London)",GBR,0.47,2.37,335,158.79,793.95,635.16,2016,October,beverages
282,08/10/2016,"Coffee (Stockholm)",SWE,0.66,3.31,394,260.83,1304.14,1043.31,2016,October,beverages
283,09/10/2016,"Cheese & Pickle Sandwich (Potsdam)",DEU,0.4,2,221,88.4,442,353.6,2016,October,food
284,10/10/2016,"Butter Croissant (Madison)",USA,0.63,3.13,134,83.88,419.42,335.54,2016,October,pastries
285,11/10/2016,"Tuna Melt Panini (Southampton)",GBR,0.91,4.56,343,312.82,1564.08,1251.26,2016,October,food
286,12/10/2016,"Blueberry Muffin (Toulouse)",FRA,0.92,4.59,186,170.75,853.74,682.99,2016,October,pastries
287,13/10/2016,"Chocolate Twist (SÃ¸nderborg)",DNK,0.84,4.2,437,367.08,1835.4,1468.32,2016,October,pastries
288,14/10/2016,"Toast (Hamburg)",DEU,0.62,3.1,436,270.32,1351.6,1081.28,2016,October,food
289,15/10/2016,"Green Tea (Potsdam)",DEU,0.84,4.22,217,183.15,915.74,732.59,2016,October,beverages
290,16/10/2016,"Blueberry Muffin (Sydney)",AUS,0.32,1.59,415,131.97,659.85,527.88,2016,October,pastries
291,17/10/2016,"Toast (Dublin)",IRL,0.97,4.87,390,379.86,1899.3,1519.44,2016,October,food
292,18/10/2016,"Chocolate Chip Muffin (Auckland)",NZL,0.59,2.94,200,117.6,588,470.4,2016,October,pastries
293,19/10/2016,"Coffee (Manchester)",GBR,0.41,2.06,466,191.99,959.96,767.97,2016,October,beverages
294,20/10/2016,"Green Tea (Edinburgh)",GBR,1.02,5.09,221,224.98,1124.89,899.91,2016,October,beverages
295,21/10/2016,"Cheese & Pickle Sandwich (Copenhagan)",DNK,1.03,5.13,326,334.48,1672.38,1337.9,2016,October,food
296,22/10/2016,"Porridge (Stuttgart)",DEU,0.46,2.29,255,116.79,583.95,467.16,2016,October,food
297,23/10/2016,"Tuna Melt Panini (Odense)",DNK,0.94,4.7,314,295.16,1475.8,1180.64,2016,October,food
298,24/10/2016,"Tea (Edinburgh)",GBR,1.09,5.44,349,379.71,1898.56,1518.85,2016,October,beverages
299,25/10/2016,"Fruit Box (San Francisco)",USA,1.01,5.03,498,500.99,2504.94,2003.95,2016,October,food
300,26/10/2016,"Porridge (Madison)",USA,0.54,2.68,177,94.87,474.36,379.49,2016,October,food
301,27/10/2016,"Butter Croissant (Lille)",FRA,1.01,5.06,334,338.01,1690.04,1352.03,2016,October,pastries
302,28/10/2016,"Tomato Juice (Dresden)",DEU,0.72,3.62,431,312.04,1560.22,1248.18,2016,October,beverages
303,29/10/2016,"Still Water (Copenhagan)",DNK,0.66,3.32,236,156.7,783.52,626.82,2016,October,beverages
304,30/10/2016,"Blueberry Muffin (Austin)",USA,0.63,3.16,346,218.67,1093.36,874.69,2016,October,pastries
305,31/10/2016,"Green Tea (Geneva)",CHE,0.83,4.14,209,173.05,865.26,692.21,2016,October,beverages
306,01/11/2016,"Toast (Sydney)",AUS,1.09,5.43,190,206.34,1031.7,825.36,2016,November,food
307,02/11/2016,"Green Tea (Hamburg)",DEU,0.35,1.73,161,55.71,278.53,222.82,2016,November,beverages
308,03/11/2016,"Yoghurt (Toronto)",CAN,0.79,3.93,242,190.21,951.06,760.85,2016,November,food
309,04/11/2016,"Sparkling Water (Vancouver)",CAN,0.55,2.77,454,251.52,1257.58,1006.06,2016,November,beverages
310,05/11/2016,"Chocolate Chip Muffin (Galway)",IRL,0.78,3.9,382,297.96,1489.8,1191.84,2016,November,pastries
311,06/11/2016,"Toast (Southampton)",GBR,0.32,1.62,420,136.08,680.4,544.32,2016,November,food
312,07/11/2016,"Porridge (Cardiff)",GBR,0.96,4.8,434,416.64,2083.2,1666.56,2016,November,food
313,08/11/2016,"Sparkling Water (Munich)",DEU,0.55,2.74,351,192.35,961.74,769.39,2016,November,beverages
314,09/11/2016,"Tuna Melt Panini (Berlin)",DEU,0.95,4.74,211,200.03,1000.14,800.11,2016,November,food
315,10/11/2016,"Chocolate Twist (Glasgow)",GBR,0.77,3.83,203,155.5,777.49,621.99,2016,November,pastries
316,11/11/2016,"Cheese & Pickle Sandwich (Toronto)",CAN,0.4,2.02,308,124.43,622.16,497.73,2016,November,food
317,12/11/2016,"Tomato Juice (Copenhagan)",DNK,0.96,4.78,478,456.97,2284.84,1827.87,2016,November,beverages
318,13/11/2016,"Sparkling Water (Lausanne)",CHE,0.99,4.95,376,372.24,1861.2,1488.96,2016,November,beverages
319,14/11/2016,"Apple Juice (Paris)",FRA,0.49,2.45,431,211.19,1055.95,844.76,2016,November,beverages
320,15/11/2016,"Still Water (Seattle)",USA,0.69,3.44,420,288.96,1444.8,1155.84,2016,November,beverages
321,16/11/2016,"Tomato Juice (Madison)",USA,0.59,2.95,132,77.88,389.4,311.52,2016,November,beverages
322,17/11/2016,"Butter Croissant (Hamburg)",DEU,0.37,1.85,321,118.77,593.85,475.08,2016,November,pastries
323,18/11/2016,"Toast (San Francisco)",USA,0.54,2.71,380,205.96,1029.8,823.84,2016,November,food
324,19/11/2016,"Orange Juice (Hamburg)",DEU,0.6,3.01,124,74.65,373.24,298.59,2016,November,beverages
325,20/11/2016,"Granola Bar (Stockholm)",SWE,0.72,3.61,362,261.36,1306.82,1045.46,2016,November,food
326,21/11/2016,"Granola Bar (Brussels)",BEL,0.61,3.03,181,109.69,548.43,438.74,2016,November,food
327,22/11/2016,"Chocolate Twist (Galway)",IRL,0.53,2.64,127,67.06,335.28,268.22,2016,November,pastries
328,23/11/2016,"Apple Juice (London)",GBR,0.64,3.18,139,88.4,442.02,353.62,2016,November,beverages
329,24/11/2016,"Chocolate Twist (Dresden)",DEU,0.56,2.8,275,154,770,616,2016,November,pastries
330,25/11/2016,"Almond Croissant (Galway)",IRL,0.58,2.88,373,214.85,1074.24,859.39,2016,November,pastries
331,26/11/2016,"Yoghurt (Albuquerque)",USA,0.69,3.47,133,92.3,461.51,369.21,2016,November,food
332,27/11/2016,"Lemon & Ginger Tea (Berlin)",DEU,1.05,5.25,290,304.5,1522.5,1218,2016,November,beverages
333,28/11/2016,"Butter Croissant (Edinburgh)",GBR,0.41,2.07,209,86.53,432.63,346.1,2016,November,pastries
334,29/11/2016,"Tea (Austin)",USA,0.65,3.25,400,260,1300,1040,2016,November,beverages
335,30/11/2016,"Apple Juice (San Francisco)",USA,0.64,3.21,196,125.83,629.16,503.33,2016,November,beverages
336,01/12/2016,"Chocolate Chip Muffin (GdaÅ„sk)",POL,0.76,3.82,403,307.89,1539.46,1231.57,2016,December,pastries
337,02/12/2016,"Toast (SÃ¸nderborg)",DNK,0.95,4.73,212,200.55,1002.76,802.21,2016,December,food
338,03/12/2016,"Granola Bar (Seattle)",USA,0.4,2.01,143,57.49,287.43,229.94,2016,December,food
339,04/12/2016,"Still Water (Potsdam)",DEU,0.88,4.4,391,344.08,1720.4,1376.32,2016,December,beverages
340,05/12/2016,"Fruit Box (Munich)",DEU,0.39,1.97,206,81.16,405.82,324.66,2016,December,food
341,06/12/2016,"Fruit Box (Melbourne)",AUS,0.8,3.99,370,295.26,1476.3,1181.04,2016,December,food
342,07/12/2016,"Orange Juice (Glasgow)",GBR,0.3,1.51,270,81.54,407.7,326.16,2016,December,beverages
343,08/12/2016,"Tea (Geneva)",CHE,0.41,2.03,484,196.5,982.52,786.02,2016,December,beverages
344,09/12/2016,"Peach Juice (Odense)",DNK,0.89,4.44,497,441.34,2206.68,1765.34,2016,December,beverages
345,10/12/2016,"Cheese & Pickle Sandwich (Auckland)",NZL,1.1,5.48,379,415.38,2076.92,1661.54,2016,December,food
346,11/12/2016,"Yoghurt (Toronto)",CAN,0.54,2.68,301,161.34,806.68,645.34,2016,December,food
347,12/12/2016,"Chicken Fajita Wrap (Galway)",IRL,0.96,4.82,445,428.98,2144.9,1715.92,2016,December,food
348,13/12/2016,"Apple Juice (Graz)",AUT,0.5,2.51,497,249.49,1247.47,997.98,2016,December,beverages
349,14/12/2016,"Still Water (Hamburg)",DEU,0.57,2.83,390,220.74,1103.7,882.96,2016,December,beverages
350,15/12/2016,"Chicken Salad Sandwich (Potsdam)",DEU,0.84,4.19,298,249.72,1248.62,998.9,2016,December,food
351,16/12/2016,"Tomato Juice (Copenhagan)",DNK,0.99,4.94,414,409.03,2045.16,1636.13,2016,December,beverages
352,17/12/2016,"Lemon & Ginger Tea (Hamburg)",DEU,0.7,3.48,161,112.06,560.28,448.22,2016,December,beverages
353,18/12/2016,"Porridge (Melbourne)",AUS,0.47,2.37,462,218.99,1094.94,875.95,2016,December,food
354,19/12/2016,"Tuna Melt Panini (Hamburg)",DEU,0.68,3.42,468,320.11,1600.56,1280.45,2016,December,food
355,20/12/2016,"Granola Bar (Munich)",DEU,0.61,3.05,478,291.58,1457.9,1166.32,2016,December,food
356,21/12/2016,"Sparkling Water (Kirkland)",USA,0.35,1.75,134,46.9,234.5,187.6,2016,December,beverages
357,22/12/2016,"Cheese & Pickle Sandwich (Lausanne)",CHE,0.68,3.42,271,185.36,926.82,741.46,2016,December,food
358,23/12/2016,"Chocolate Chip Muffin (Graz)",AUT,0.54,2.69,345,185.61,928.05,742.44,2016,December,pastries
359,24/12/2016,"Green Tea (Albuquerque)",USA,0.91,4.56,317,289.1,1445.52,1156.42,2016,December,beverages
360,25/12/2016,"Blueberry Muffin (Hamilton)",NZL,0.95,4.76,401,381.75,1908.76,1527.01,2016,December,pastries
361,26/12/2016,"Sparkling Water (KrakÃ³w)",POL,0.79,3.96,134,106.13,530.64,424.51,2016,December,beverages
362,27/12/2016,"Lemon & Ginger Tea (Sydney)",AUS,0.39,1.96,413,161.9,809.48,647.58,2016,December,beverages
363,28/12/2016,"Chocolate Twist (Galway)",IRL,1.01,5.04,133,134.06,670.32,536.26,2016,December,pastries
364,29/12/2016,"Lemon & Ginger Tea (San Francisco)",USA,1.08,5.39,370,398.86,1994.3,1595.44,2016,December,beverages
365,30/12/2016,"BLT Sandwich (Graz)",AUT,0.96,4.8,208,199.68,998.4,798.72,2016,December,food
366,31/12/2016,"Still Water (Lausanne)",CHE,0.93,4.65,224,208.32,1041.6,833.28,2016,December,beverages
367,01/01/2016,"Tea (Geneva)",CHE,0.55,2.77,300,166.2,831,664.8,2016,January,beverages
368,02/01/2016,"Porridge (Sydney)",AUS,0.44,2.18,200,87.2,436,348.8,2016,January,food
369,03/01/2016,"Chocolate Twist (Dresden)",DEU,0.87,4.36,432,376.7,1883.52,1506.82,2016,January,pastries
370,04/01/2016,"Granola Bar (Albuquerque)",USA,0.92,4.6,415,381.8,1909,1527.2,2016,January,food
371,05/01/2016,"Tuna Melt Panini (Edinburgh)",GBR,0.88,4.38,108,94.61,473.04,378.43,2016,January,food
372,06/01/2016,"Ham & Cheese Toastie (Lille)",FRA,0.47,2.34,187,87.52,437.58,350.06,2016,January,food
373,07/01/2016,"Cheese & Pickle Sandwich (Madison)",USA,0.53,2.67,435,232.29,1161.45,929.16,2016,January,food
374,08/01/2016,"Chocolate Twist (GdaÅ„sk)",POL,0.96,4.82,458,441.51,2207.56,1766.05,2016,January,pastries
375,09/01/2016,"Fruit Box (Cardiff)",GBR,0.66,3.3,361,238.26,1191.3,953.04,2016,January,food
376,10/01/2016,"Chocolate Chip Muffin (TromsÃ¸)",NOR,0.36,1.8,329,118.44,592.2,473.76,2016,January,pastries
377,11/01/2016,"Chicken Fajita Wrap (Edinburgh)",GBR,0.57,2.86,178,101.82,509.08,407.26,2016,January,food
378,12/01/2016,"Tea (Hamburg)",DEU,0.39,1.93,317,122.36,611.81,489.45,2016,January,beverages
379,13/01/2016,"Cheese & Pickle Sandwich (Stockholm)",SWE,0.66,3.32,263,174.63,873.16,698.53,2016,January,food
380,14/01/2016,"Still Water (Canberra)",AUS,0.74,3.71,163,120.95,604.73,483.78,2016,January,beverages
381,15/01/2016,"Blueberry Muffin (Madison)",USA,0.88,4.4,266,234.08,1170.4,936.32,2016,January,pastries
382,16/01/2016,"Peach Juice (Stockholm)",SWE,0.47,2.36,174,82.13,410.64,328.51,2016,January,beverages
383,17/01/2016,"Chicken Salad Sandwich (San Francisco)",USA,0.83,4.15,261,216.63,1083.15,866.52,2016,January,food
384,18/01/2016,"Sparkling Water (Lille)",FRA,0.38,1.9,481,182.78,913.9,731.12,2016,January,beverages
385,19/01/2016,"Chocolate Chip Muffin (Lille)",FRA,0.58,2.91,216,125.71,628.56,502.85,2016,January,pastries
386,20/01/2016,"Lemon & Ginger Tea (Austin)",USA,0.52,2.58,261,134.68,673.38,538.7,2016,January,beverages
387,21/01/2016,"Fruit Box (Stockholm)",SWE,0.84,4.18,127,106.17,530.86,424.69,2016,January,food
388,22/01/2016,"Granola Bar (Salzburg)",AUT,0.63,3.13,382,239.13,1195.66,956.53,2016,January,food
389,23/01/2016,"Peach Juice (Paris)",FRA,0.52,2.62,318,166.63,833.16,666.53,2016,January,beverages
390,24/01/2016,"Green Tea (Graz)",AUT,0.37,1.87,415,155.21,776.05,620.84,2016,January,beverages
391,25/01/2016,"Cheese & Pickle Sandwich (Stockholm)",SWE,0.47,2.37,316,149.78,748.92,599.14,2016,January,food
392,26/01/2016,"Yoghurt (Vancouver)",CAN,0.67,3.34,218,145.62,728.12,582.5,2016,January,food
393,27/01/2016,"Fruit Box (Madison)",USA,0.65,3.26,377,245.8,1229.02,983.22,2016,January,food
394,28/01/2016,"Peach Juice (Copenhagan)",DNK,0.74,3.69,104,76.75,383.76,307.01,2016,January,beverages
395,29/01/2016,"Cheese & Pickle Sandwich (Geneva)",CHE,1.07,5.35,400,428,2140,1712,2016,January,food
396,30/01/2016,"Orange Juice (Lausanne)",CHE,0.96,4.82,400,385.6,1928,1542.4,2016,January,beverages
397,31/01/2016,"Granola Bar (Lausanne)",CHE,0.8,4,239,191.2,956,764.8,2016,January,food
398,01/02/2016,"Sparkling Water (Toulouse)",FRA,0.68,3.39,164,111.19,555.96,444.77,2016,February,beverages
399,02/02/2016,"Blueberry Muffin (Edinburgh)",GBR,0.64,3.22,271,174.52,872.62,698.1,2016,February,pastries
400,03/02/2016,"Tomato Juice (Katowice)",POL,0.46,2.3,441,202.86,1014.3,811.44,2016,February,beverages
401,04/02/2016,"Green Tea (Canberra)",AUS,0.79,3.94,429,338.05,1690.26,1352.21,2016,February,beverages
402,05/02/2016,"Chocolate Twist (SÃ¸nderborg)",DNK,0.93,4.67,275,256.85,1284.25,1027.4,2016,February,pastries
403,06/02/2016,"Fruit Box (Edinburgh)",GBR,1,4.99,265,264.47,1322.35,1057.88,2016,February,food
404,07/02/2016,"Apple Juice (Cardiff)",GBR,0.3,1.52,289,87.86,439.28,351.42,2016,February,beverages
405,08/02/2016,"Porridge (Toronto)",CAN,0.83,4.14,500,414,2070,1656,2016,February,food
406,09/02/2016,"Toast (SÃ¸nderborg)",DNK,0.4,2.02,266,107.46,537.32,429.86,2016,February,food
407,10/02/2016,"Chicken Fajita Wrap (San Francisco)",USA,0.45,2.26,347,156.84,784.22,627.38,2016,February,food
408,11/02/2016,"Chocolate Chip Muffin (Cardiff)",GBR,0.97,4.83,349,337.13,1685.67,1348.54,2016,February,pastries
409,12/02/2016,"Coffee (Lille)",FRA,0.6,2.98,354,210.98,1054.92,843.94,2016,February,beverages
410,13/02/2016,"Almond Croissant (Madison)",USA,0.3,1.5,136,40.8,204,163.2,2016,February,pastries
411,14/02/2016,"Still Water (Toronto)",CAN,0.8,4.02,318,255.67,1278.36,1022.69,2016,February,beverages
412,15/02/2016,"Toast (Vancouver)",CAN,0.71,3.55,440,312.4,1562,1249.6,2016,February,food
413,16/02/2016,"Apple Juice (Sydney)",AUS,0.47,2.36,386,182.19,910.96,728.77,2016,February,beverages
414,17/02/2016,"Fruit Box (San Diego)",USA,0.43,2.14,213,91.16,455.82,364.66,2016,February,food
415,18/02/2016,"Chicken Fajita Wrap (Cardiff)",GBR,0.68,3.42,354,242.14,1210.68,968.54,2016,February,food
416,19/02/2016,"Toast (KrakÃ³w)",POL,0.58,2.89,490,283.22,1416.1,1132.88,2016,February,food
417,20/02/2016,"Ham & Cheese Toastie (Copenhagan)",DNK,0.8,4,421,336.8,1684,1347.2,2016,February,food
418,21/02/2016,"Toast (Lille)",FRA,0.61,3.06,112,68.54,342.72,274.18,2016,February,food
419,22/02/2016,"Still Water (London)",GBR,0.52,2.59,182,94.28,471.38,377.1,2016,February,beverages
420,23/02/2016,"Sparkling Water (KrakÃ³w)",POL,0.85,4.25,378,321.3,1606.5,1285.2,2016,February,beverages
421,24/02/2016,"Lemon & Ginger Tea (Katowice)",POL,0.58,2.9,362,209.96,1049.8,839.84,2016,February,beverages
422,25/02/2016,"Peach Juice (Hamburg)",DEU,0.66,3.28,187,122.67,613.36,490.69,2016,February,beverages
423,26/02/2016,"Almond Croissant (Cardiff)",GBR,0.87,4.33,242,209.57,1047.86,838.29,2016,February,pastries
424,27/02/2016,"Granola Bar (Stockholm)",SWE,0.58,2.91,254,147.83,739.14,591.31,2016,February,food
425,28/02/2016,"Fruit Box (London)",GBR,0.66,3.32,394,261.62,1308.08,1046.46,2016,February,food
426,29/02/2016,"Orange Juice (Birmingham)",GBR,0.48,2.38,245,116.62,583.1,466.48,2016,February,beverages
427,01/03/2016,"Chocolate Chip Muffin (Glasgow)",GBR,0.39,1.93,301,116.19,580.93,464.74,2016,March,pastries
428,02/03/2016,"BLT Sandwich (Austin)",USA,0.55,2.73,166,90.64,453.18,362.54,2016,March,food
429,03/03/2016,"Orange Juice (Copenhagan)",DNK,0.43,2.13,365,155.49,777.45,621.96,2016,March,beverages
430,04/03/2016,"Peach Juice (TromsÃ¸)",NOR,0.4,2.02,342,138.17,690.84,552.67,2016,March,beverages
431,05/03/2016,"Tomato Juice (Graz)",AUT,0.97,4.87,391,380.83,1904.17,1523.34,2016,March,beverages
432,06/03/2016,"Chocolate Twist (Southampton)",GBR,0.52,2.61,223,116.41,582.03,465.62,2016,March,pastries
433,07/03/2016,"Fruit Box (Birmingham)",GBR,0.5,2.49,182,90.64,453.18,362.54,2016,March,food
434,08/03/2016,"Chocolate Chip Muffin (Paris)",FRA,0.48,2.42,258,124.87,624.36,499.49,2016,March,pastries
435,09/03/2016,"Apple Juice (Canberra)",AUS,1.07,5.33,287,305.94,1529.71,1223.77,2016,March,beverages
436,10/03/2016,"BLT Sandwich (Lille)",FRA,0.46,2.28,451,205.66,1028.28,822.62,2016,March,food
437,11/03/2016,"BLT Sandwich (Berlin)",DEU,0.42,2.08,180,74.88,374.4,299.52,2016,March,food
438,12/03/2016,"Blueberry Muffin (San Francisco)",USA,0.44,2.22,252,111.89,559.44,447.55,2016,March,pastries
439,13/03/2016,"Peach Juice (Copenhagan)",DNK,0.41,2.03,307,124.64,623.21,498.57,2016,March,beverages
440,14/03/2016,"Granola Bar (KrakÃ³w)",POL,0.41,2.07,418,173.05,865.26,692.21,2016,March,food
441,15/03/2016,"Apple Juice (Geneva)",CHE,1.04,5.19,342,355,1774.98,1419.98,2016,March,beverages
442,16/03/2016,"Yoghurt (Stuttgart)",DEU,0.78,3.9,422,329.16,1645.8,1316.64,2016,March,food
443,17/03/2016,"Butter Croissant (Stockholm)",SWE,0.94,4.71,230,216.66,1083.3,866.64,2016,March,pastries
444,18/03/2016,"Coffee (Graz)",AUT,1.05,5.25,377,395.85,1979.25,1583.4,2016,March,beverages
445,19/03/2016,"Yoghurt (Kirkland)",USA,0.36,1.78,378,134.57,672.84,538.27,2016,March,food
446,20/03/2016,"Tuna Melt Panini (Dublin)",IRL,0.61,3.06,478,292.54,1462.68,1170.14,2016,March,food
447,21/03/2016,"Cheese & Pickle Sandwich (Munich)",DEU,0.43,2.17,123,53.38,266.91,213.53,2016,March,food
448,22/03/2016,"Chocolate Chip Muffin (Madison)",USA,0.62,3.08,496,305.54,1527.68,1222.14,2016,March,pastries
